trip_id,date,time,driver_id,start_location,end_location,distance,duration,petrol_price,vehicle_mileage,weather,peak_hours,total_fare,Driver_Service,No_of_Seats,Car_Type,Driver_Wages
612236,09-05-2024,16:34:24,22948871,Adyar,College Campus,21.0,20,87.36,15,Cloudy,False,238.49,Yes,4,Minivan,7438
446845,12-08-2024,19:22:13,28325685,College Campus,Mylapore,26.4,57,91.45,13,Sunny,True,362.14,No,5,Minivan,0
10250,05-07-2024,14:11:51,21589659,Velachery,College Campus,7.6,35,89.84,13,Rainy,True,94.54,Yes,6,Hatchback,6288
619441,25-04-2024,01:54:27,12293203,Porur,College Campus,14.7,58,86.67,13,Sunny,True,176.41,Yes,5,Minivan,7963
977229,31-05-2024,05:55:05,36244285,Adyar,College Campus,7.2,57,85.89,20,Cloudy,True,51.02,No,5,SUV,0
464030,04-06-2024,17:42:50,67111070,Tambaram,College Campus,23.0,39,85.45,17,Sunny,False,208.1,No,4,Minivan,0
723767,28-11-2024,19:23:46,25509011,Mylapore,College Campus,15.1,17,94.74,19,Rainy,False,146.82,No,6,Hatchback,0
15574,02-10-2024,03:27:18,24889817,Mylapore,College Campus,6.7,41,89.65,19,Cloudy,False,56.9,Yes,5,Minivan,6254
293549,11-06-2024,04:52:40,29218857,College Campus,Porur,6.9,74,86.84,14,Sunny,False,77.04,Yes,5,Minivan,8399
924283,15-12-2024,22:23:45,97156619,Anna Nagar,College Campus,6.8,65,91.74,16,Cloudy,False,70.18,No,4,Minivan,0
635899,25-08-2024,05:18:02,67872181,College Campus,Anna Nagar,16.7,28,91.38,18,Rainy,True,139.89,No,6,Hatchback,0
790669,22-04-2024,03:10:19,76283939,College Campus,Anna Nagar,5.7,47,85.38,15,Rainy,False,53.53,Yes,6,Minivan,8555
787774,21-12-2024,18:46:50,64323784,Anna Nagar,College Campus,24.1,47,92.47,14,Sunny,True,262.65,Yes,4,Minivan,5864
339307,20-02-2024,13:56:01,3743977,College Campus,Anna Nagar,20.3,35,85.16,12,Cloudy,True,280.92,No,4,Sedan,0
242244,26-12-2024,15:30:46,58467576,College Campus,Velachery,29.1,73,92.32,16,Cloudy,True,302.23,No,4,Sedan,0
284335,20-10-2024,23:35:28,11977985,Porur,College Campus,15.9,78,89.77,13,Rainy,False,214.1,No,6,Minivan,0
328665,31-08-2024,00:01:43,53591964,Adyar,College Campus,21.5,20,91.71,17,Cloudy,True,226.17,No,6,Hatchback,0
367842,29-10-2024,20:30:03,47586836,College Campus,Porur,27.5,34,90.61,20,Cloudy,True,205.57,Yes,4,Minivan,8924
542184,03-09-2024,17:30:34,25063096,Tambaram,College Campus,14.1,65,90.7,19,Rainy,False,111.06,No,6,Minivan,0
513242,04-04-2024,12:42:41,93992742,College Campus,Tambaram,16.0,57,86.5,14,Sunny,False,192.77,No,5,Minivan,0
215862,11-06-2024,17:02:27,93797501,College Campus,Adyar,28.3,18,86.84,18,Rainy,True,245.76,Yes,4,SUV,5670
68777,11-02-2024,21:47:41,59809680,College Campus,Velachery,24.9,59,86.08,13,Cloudy,True,272.05,No,5,Sedan,0
924520,06-03-2024,03:18:36,37775074,T Nagar,College Campus,13.4,25,86.08,20,Rainy,False,103.81,No,6,Minivan,0
256929,20-11-2024,13:11:36,61095722,College Campus,Porur,27.8,21,94.17,13,Rainy,True,332.28,Yes,7,Hatchback,6200
88847,28-03-2024,01:43:04,83615535,College Campus,T Nagar,25.4,60,86.69,14,Sunny,True,283.1,Yes,7,Hatchback,7497
401798,22-12-2024,14:21:58,26570348,Adyar,College Campus,6.2,68,92.46,14,Cloudy,False,73.7,Yes,4,SUV,5727
277345,18-11-2024,17:16:27,21589659,Anna Nagar,College Campus,22.9,50,93.62,18,Rainy,True,214.39,No,4,SUV,0
473335,17-07-2024,12:49:28,93916926,College Campus,Anna Nagar,6.7,28,88.26,17,Sunny,True,62.61,Yes,7,SUV,7747
497935,17-07-2024,17:09:26,72604068,Anna Nagar,College Campus,16.1,58,88.26,15,Cloudy,True,184.73,Yes,6,Hatchback,5380
529519,08-04-2024,13:40:06,12293203,Tambaram,College Campus,13.1,19,86.05,15,Rainy,True,135.27,Yes,7,Hatchback,6296
921056,02-06-2024,09:57:14,3340059,College Campus,Porur,5.9,87,85.66,13,Rainy,True,75.81,No,6,SUV,0
168929,08-08-2024,00:39:23,5921411,Anna Nagar,College Campus,23.9,28,93.08,17,Cloudy,False,235.55,Yes,5,SUV,7170
946804,25-10-2024,00:32:31,55109971,College Campus,Anna Nagar,21.8,81,90.62,13,Cloudy,False,273.53,Yes,4,Minivan,5922
575942,24-05-2024,11:32:39,57935787,Adyar,College Campus,12.1,23,86.07,14,Rainy,True,122.74,No,5,Hatchback,0
850695,30-12-2024,20:01:24,85734901,T Nagar,College Campus,20.3,74,93.58,14,Rainy,True,264.6,Yes,7,SUV,6444
691254,15-01-2024,12:48:20,5921411,Anna Nagar,College Campus,12.9,24,90.08,17,Cloudy,False,112.79,No,5,Minivan,0
101515,26-12-2024,08:22:59,56523700,College Campus,Tambaram,29.1,87,92.32,19,Rainy,False,254.51,Yes,7,Sedan,8184
139294,23-04-2024,08:42:07,31333879,Porur,College Campus,12.1,87,86.61,19,Sunny,True,107.56,Yes,6,Minivan,8997
133068,24-01-2024,14:52:18,2343950,Porur,College Campus,19.9,38,88.23,20,Sunny,True,171.19,Yes,4,SUV,6607
946689,03-03-2024,19:04:16,58445677,College Campus,Tambaram,17.1,41,85.48,18,Sunny,True,133.99,No,6,Hatchback,0
210055,20-03-2024,13:30:49,60348132,T Nagar,College Campus,27.0,46,86.17,19,Sunny,True,238.78,No,6,Minivan,0
377696,09-05-2024,13:11:37,39544655,Adyar,College Campus,17.9,21,87.36,15,Cloudy,False,203.29,Yes,5,Hatchback,5343
658785,01-03-2024,15:19:10,35431053,College Campus,T Nagar,26.9,58,86.13,17,Sunny,False,245.32,Yes,7,Minivan,7187
306804,18-04-2024,22:30:41,30154547,College Campus,Adyar,26.6,60,86.36,19,Sunny,False,235.76,Yes,6,Hatchback,6325
977249,16-10-2024,11:35:08,56233038,College Campus,Anna Nagar,25.0,52,89.99,20,Rainy,False,219.35,Yes,5,SUV,6635
851495,17-01-2024,12:33:22,84924297,Adyar,College Campus,7.2,65,89.29,18,Cloudy,False,58.93,No,4,SUV,0
658252,08-09-2024,02:54:53,73307519,Mylapore,College Campus,5.6,45,91.29,17,Cloudy,False,54.13,No,6,SUV,0
119537,19-10-2024,05:11:41,25748356,Velachery,College Campus,12.3,20,89.35,14,Sunny,False,153.08,Yes,5,Hatchback,6318
144705,09-04-2024,03:29:52,41310245,College Campus,Porur,9.1,69,85.93,20,Cloudy,True,64.51,Yes,4,Sedan,5441
604573,22-11-2024,08:59:52,71325726,College Campus,T Nagar,13.1,19,94.14,18,Cloudy,True,113.05,Yes,6,Hatchback,7588
171341,10-06-2024,06:40:07,57981175,T Nagar,College Campus,13.2,45,86.26,20,Rainy,False,111.02,Yes,5,Minivan,5307
478228,21-10-2024,17:47:28,15111827,College Campus,Mylapore,23.2,69,89.95,17,Sunny,True,202.55,No,6,Minivan,0
4321,13-08-2024,16:14:17,93174020,Mylapore,College Campus,20.4,17,91.99,14,Cloudy,True,241.28,Yes,4,Hatchback,8606
973602,13-11-2024,00:35:21,41310245,Velachery,College Campus,15.7,15,93.59,14,Sunny,True,204.66,Yes,4,Hatchback,8837
49556,21-02-2024,21:32:54,2064375,Mylapore,College Campus,21.9,82,85.0,13,Cloudy,False,257.75,Yes,6,Sedan,7419
797354,06-05-2024,02:09:34,26965604,College Campus,Mylapore,13.6,79,87.85,18,Rainy,False,129.43,No,6,Sedan,0
840601,05-08-2024,13:36:24,54963123,College Campus,Anna Nagar,21.1,64,92.13,19,Sunny,True,184.16,No,7,SUV,0
953631,22-09-2024,10:41:56,25813868,Porur,College Campus,26.4,85,89.38,20,Sunny,True,230.06,Yes,5,Minivan,6741
654803,25-11-2024,01:51:54,92202103,Porur,College Campus,23.4,70,95.16,12,Rainy,False,334.01,No,4,Sedan,0
631514,21-06-2024,15:40:54,74188957,Anna Nagar,College Campus,5.6,26,87.09,13,Cloudy,False,61.9,No,7,Minivan,0
518039,26-02-2024,06:08:20,57331474,Adyar,College Campus,7.0,59,85.87,17,Cloudy,True,58.34,Yes,7,Hatchback,6740
588225,05-03-2024,10:06:47,7120444,T Nagar,College Campus,20.4,58,85.41,18,Rainy,False,188.76,Yes,6,Minivan,6524
100625,08-10-2024,02:23:21,2451761,College Campus,T Nagar,25.7,17,89.68,15,Cloudy,False,276.57,Yes,5,SUV,7024
681502,05-02-2024,19:55:06,5111319,College Campus,Mylapore,11.5,22,87.07,19,Cloudy,False,102.77,Yes,4,Hatchback,5809
561784,10-06-2024,20:16:00,26693521,Velachery,College Campus,26.3,32,86.26,14,Cloudy,True,291.68,No,4,Hatchback,0
164749,10-01-2024,05:26:43,37012343,Mylapore,College Campus,24.3,74,92.24,20,Sunny,False,218.54,No,5,Hatchback,0
359287,03-07-2024,10:33:32,80675562,Velachery,College Campus,27.1,64,89.25,13,Sunny,True,334.89,No,7,Sedan,0
605333,30-11-2024,23:22:03,82493791,Velachery,College Campus,7.1,75,94.89,16,Rainy,True,82.11,No,7,SUV,0
288123,14-06-2024,21:31:47,7857661,College Campus,Porur,13.6,69,87.12,19,Cloudy,True,121.6,No,4,Minivan,0
657287,11-09-2024,16:53:59,43037524,Tambaram,College Campus,16.2,48,92.11,15,Cloudy,True,179.06,Yes,4,SUV,6525
865790,21-02-2024,11:28:54,81639067,College Campus,Anna Nagar,27.7,35,85.0,12,Sunny,False,323.74,Yes,6,Sedan,7366
433104,15-07-2024,19:35:35,26820555,College Campus,Tambaram,23.5,33,88.15,19,Rainy,True,179.9,No,6,SUV,0
308001,03-02-2024,04:30:47,7999859,Velachery,College Campus,24.8,88,87.27,15,Cloudy,True,281.36,No,7,Minivan,0
51367,22-01-2024,05:03:35,17593208,T Nagar,College Campus,23.3,39,88.91,12,Rainy,False,310.74,No,6,Sedan,0
320656,19-12-2024,02:45:50,91116361,Porur,College Campus,21.1,15,92.98,15,Cloudy,False,235.43,No,4,Hatchback,0
416785,12-11-2024,00:32:23,40147306,College Campus,T Nagar,18.4,21,93.74,15,Cloudy,False,189.73,No,6,Sedan,0
458891,20-04-2024,03:39:36,37094047,Adyar,College Campus,29.6,69,85.36,20,Rainy,False,246.35,No,5,Sedan,0
442151,11-10-2024,21:47:58,60853827,T Nagar,College Campus,18.0,25,90.92,19,Sunny,False,155.04,Yes,5,Hatchback,8476
828544,16-03-2024,15:05:18,3732412,Tambaram,College Campus,9.2,87,87.22,19,Cloudy,True,76.02,Yes,5,Hatchback,8968
776409,29-11-2024,07:30:39,83374564,College Campus,Porur,7.2,56,94.4,18,Cloudy,False,73.63,No,6,SUV,0
918197,24-10-2024,18:53:38,36865392,College Campus,Velachery,10.4,49,90.21,19,Sunny,False,88.88,Yes,4,Sedan,6498
609376,28-10-2024,08:27:35,66130778,Mylapore,College Campus,14.8,88,90.24,18,Cloudy,True,133.56,Yes,5,Minivan,5456
20925,28-01-2024,20:36:55,71937078,College Campus,Anna Nagar,11.4,63,87.62,18,Rainy,True,108.21,Yes,7,Hatchback,8594
471987,14-05-2024,19:30:15,29375296,College Campus,Adyar,19.1,17,85.87,20,Sunny,True,159.91,Yes,6,Minivan,6300
547327,18-01-2024,05:06:51,14001855,Velachery,College Campus,10.2,42,89.45,17,Cloudy,False,104.66,No,7,Hatchback,0
438272,24-06-2024,07:43:06,66130778,Anna Nagar,College Campus,24.0,15,87.81,15,Sunny,True,252.89,Yes,7,Minivan,5084
809798,02-04-2024,18:29:15,33234339,College Campus,Porur,19.4,24,86.86,16,Cloudy,False,189.57,No,4,SUV,0
882319,03-01-2024,23:54:32,17593208,College Campus,Mylapore,15.2,87,90.5,14,Cloudy,True,176.86,Yes,5,Hatchback,6195
30889,01-03-2024,04:14:39,50771471,College Campus,Tambaram,20.0,54,86.13,18,Rainy,True,157.91,No,7,Minivan,0
594493,06-03-2024,21:45:19,90388133,College Campus,Velachery,8.7,86,86.08,20,Rainy,True,67.4,No,4,SUV,0
752089,26-11-2024,07:16:26,64001803,College Campus,Tambaram,23.2,21,95.15,19,Cloudy,True,191.7,No,5,Hatchback,0
605669,03-07-2024,11:52:59,9004630,Anna Nagar,College Campus,20.9,39,89.25,17,Rainy,False,181.05,Yes,5,SUV,6819
966615,01-04-2024,15:40:23,31918723,Velachery,College Campus,25.1,29,87.21,16,Rainy,True,266.78,Yes,6,SUV,5601
364307,09-02-2024,00:43:04,75151002,College Campus,Velachery,24.3,61,85.63,19,Cloudy,True,197.13,Yes,4,SUV,8393
207169,26-09-2024,17:37:36,18818463,College Campus,Tambaram,14.2,42,89.32,18,Cloudy,True,116.26,Yes,7,SUV,8120
952990,11-12-2024,11:54:28,63843168,Adyar,College Campus,18.2,65,93.63,16,Cloudy,False,207.68,No,4,SUV,0
420098,01-03-2024,20:51:56,31333879,T Nagar,College Campus,29.4,87,86.13,16,Cloudy,True,261.14,Yes,6,Sedan,6120
122190,20-11-2024,09:59:53,73547804,Tambaram,College Campus,24.6,70,94.17,15,Sunny,True,301.16,Yes,5,Minivan,8446
725493,21-01-2024,03:08:26,32632046,College Campus,Mylapore,20.5,82,89.02,17,Rainy,True,209.33,Yes,4,SUV,8204
359292,19-12-2024,19:54:32,31525061,Porur,College Campus,20.1,48,92.98,13,Cloudy,False,237.21,Yes,5,Hatchback,5974
705170,16-09-2024,07:30:19,74096034,College Campus,Porur,21.8,71,92.75,13,Cloudy,False,279.96,Yes,7,Sedan,6944
236874,12-02-2024,14:11:34,19307819,Adyar,College Campus,26.0,20,86.02,20,Cloudy,True,184.51,No,6,Minivan,0
38565,03-04-2024,16:58:51,41700977,College Campus,T Nagar,24.3,77,86.69,12,Cloudy,False,342.32,No,6,Minivan,0
867586,11-09-2024,22:26:17,41917727,Adyar,College Campus,24.6,19,92.11,18,Sunny,True,226.59,No,6,Minivan,0
28492,24-02-2024,04:21:19,50816208,College Campus,Tambaram,7.0,82,85.82,18,Sunny,True,65.08,Yes,7,Sedan,8245
704671,30-08-2024,21:16:27,37775074,College Campus,T Nagar,11.3,59,91.27,15,Cloudy,True,134.08,Yes,4,Sedan,6701
273120,13-10-2024,16:22:16,4005846,Tambaram,College Campus,6.4,38,89.87,16,Cloudy,False,64.71,Yes,6,Hatchback,5463
602182,07-11-2024,15:46:56,83063524,College Campus,T Nagar,9.8,46,91.92,16,Rainy,False,92.9,Yes,7,Minivan,5570
407565,27-11-2024,10:54:17,71456930,College Campus,Mylapore,27.7,29,94.7,16,Cloudy,False,295.11,Yes,6,Hatchback,8911
778011,29-07-2024,20:14:42,90424844,Tambaram,College Campus,23.9,27,91.04,18,Rainy,True,217.59,Yes,6,SUV,8202
64401,17-07-2024,10:12:06,97556110,Anna Nagar,College Campus,25.8,86,88.26,20,Cloudy,False,187.86,No,5,Sedan,0
430392,21-10-2024,15:54:01,8815776,College Campus,Velachery,19.5,46,89.95,12,Cloudy,True,285.03,No,7,SUV,0
338796,06-08-2024,06:26:42,82245150,College Campus,Adyar,27.0,50,91.88,12,Cloudy,False,341.1,No,5,SUV,0
456663,12-02-2024,21:09:04,51957434,College Campus,Velachery,8.2,82,86.02,13,Rainy,False,97.67,No,5,SUV,0
365226,10-07-2024,02:42:04,95283636,Porur,College Campus,28.1,75,88.83,14,Cloudy,False,320.93,Yes,4,Minivan,8382
218270,13-04-2024,14:59:23,22767702,College Campus,Porur,10.7,32,85.0,14,Cloudy,True,126.68,Yes,5,SUV,6812
663457,26-09-2024,02:36:34,48406017,Mylapore,College Campus,25.7,30,89.32,13,Rainy,True,291.35,No,6,Minivan,0
625039,28-04-2024,18:26:45,8370384,Adyar,College Campus,6.3,88,86.64,13,Cloudy,False,75.58,No,7,Minivan,0
634854,07-08-2024,20:10:14,22486589,College Campus,T Nagar,8.7,82,91.93,14,Sunny,False,94.26,No,4,SUV,0
765916,16-08-2024,20:38:52,22948871,Mylapore,College Campus,23.0,16,91.13,14,Rainy,False,247.03,Yes,7,SUV,5605
774338,14-10-2024,05:17:19,9004630,College Campus,Mylapore,27.9,39,90.17,15,Sunny,False,301.89,Yes,4,SUV,5376
316992,12-01-2024,11:10:34,26719158,T Nagar,College Campus,9.3,29,91.78,18,Sunny,True,78.24,Yes,7,Hatchback,7607
394351,06-12-2024,00:47:39,30540031,College Campus,Tambaram,23.5,57,93.76,14,Sunny,True,259.68,Yes,6,SUV,5798
399661,23-05-2024,04:14:50,75151002,College Campus,Anna Nagar,12.6,22,85.94,12,Cloudy,True,162.43,Yes,6,Hatchback,6800
761619,13-12-2024,10:45:18,20473050,College Campus,T Nagar,20.5,25,92.2,19,Cloudy,True,164.14,No,5,Minivan,0
875695,25-06-2024,05:29:58,88214087,College Campus,Mylapore,11.2,48,87.82,17,Cloudy,True,112.82,No,5,Minivan,0
627476,22-07-2024,06:22:38,14394235,College Campus,Tambaram,9.8,36,89.21,16,Cloudy,False,90.16,No,7,Sedan,0
222708,26-05-2024,06:04:46,57331474,College Campus,Porur,9.0,33,85.84,15,Cloudy,True,84.98,Yes,7,Sedan,6798
802269,10-09-2024,11:26:32,63024737,T Nagar,College Campus,26.3,54,92.87,16,Cloudy,True,297.68,No,5,Hatchback,0
578589,25-12-2024,23:07:42,80845026,Porur,College Campus,19.0,90,92.06,20,Sunny,False,170.54,Yes,4,Sedan,5643
284850,04-05-2024,13:38:41,90240121,College Campus,Mylapore,28.7,76,87.25,14,Sunny,True,321.95,Yes,5,SUV,7767
724230,07-01-2024,10:11:51,70315549,Mylapore,College Campus,14.2,43,91.82,15,Sunny,True,143.42,Yes,7,SUV,6999
978301,12-07-2024,07:25:01,26434831,Velachery,College Campus,8.1,16,88.31,15,Cloudy,False,78.68,Yes,7,SUV,7892
511616,27-12-2024,15:32:46,67726603,Tambaram,College Campus,12.9,58,93.09,20,Cloudy,True,117.08,Yes,5,Hatchback,6509
8001,30-04-2024,10:58:08,52494856,Mylapore,College Campus,5.1,61,87.41,16,Cloudy,False,54.33,No,4,Minivan,0
635228,29-08-2024,04:17:37,38830116,Tambaram,College Campus,23.1,47,91.02,16,Rainy,False,216.83,No,5,SUV,0
572602,07-02-2024,08:05:51,73970668,Porur,College Campus,28.9,85,86.19,13,Rainy,True,316.15,No,4,SUV,0
188860,25-05-2024,03:22:28,25750987,Porur,College Campus,11.0,60,86.46,15,Rainy,False,104.62,Yes,7,Sedan,6610
11725,21-05-2024,04:05:41,26646392,College Campus,Velachery,23.4,19,86.65,15,Cloudy,True,243.31,Yes,4,Sedan,6732
395142,25-07-2024,08:13:47,41917727,College Campus,T Nagar,5.4,72,88.31,20,Rainy,False,39.34,No,7,Hatchback,0
216322,23-11-2024,16:44:50,42096765,College Campus,Adyar,10.9,90,94.53,13,Rainy,True,142.67,No,7,SUV,0
278981,09-06-2024,17:31:31,97556110,T Nagar,College Campus,9.3,52,85.87,17,Sunny,True,91.6,No,6,Minivan,0
403782,04-02-2024,18:34:47,64318834,Adyar,College Campus,13.5,22,87.68,13,Cloudy,True,163.89,Yes,7,SUV,8992
99034,07-09-2024,00:29:19,15258153,Adyar,College Campus,20.0,73,90.83,12,Cloudy,True,249.78,No,7,Sedan,0
900965,13-01-2024,02:32:58,15889610,College Campus,Tambaram,25.5,51,91.9,19,Rainy,True,222.01,Yes,7,Minivan,6757
838273,16-08-2024,23:12:14,28585094,College Campus,Adyar,21.5,71,91.13,19,Sunny,True,170.15,Yes,4,Sedan,5310
216193,22-11-2024,20:10:26,50771471,College Campus,Tambaram,18.0,47,94.14,19,Sunny,True,173.91,Yes,7,Minivan,6803
27844,01-11-2024,22:31:28,75909084,Anna Nagar,College Campus,22.1,27,90.96,13,Cloudy,False,278.34,Yes,7,Minivan,8020
461414,27-09-2024,14:21:55,90388133,Adyar,College Campus,19.1,56,90.04,16,Rainy,True,177.35,Yes,4,Sedan,8054
644641,23-10-2024,13:23:37,41718970,Velachery,College Campus,12.1,84,90.06,20,Rainy,False,106.25,Yes,7,SUV,5066
612900,18-01-2024,04:58:51,29375296,College Campus,T Nagar,6.0,43,89.45,12,Cloudy,False,73.8,Yes,4,SUV,5314
789212,06-06-2024,01:36:10,93349064,College Campus,Tambaram,26.2,87,86.62,14,Rainy,False,291.79,No,5,Minivan,0
177960,12-02-2024,21:01:24,51945177,Anna Nagar,College Campus,9.1,15,86.02,13,Sunny,True,99.35,No,6,SUV,0
982014,18-01-2024,22:55:10,38032229,College Campus,Velachery,11.5,60,89.45,15,Rainy,False,113.15,Yes,6,SUV,8098
388426,09-01-2024,20:34:39,83649499,College Campus,Anna Nagar,19.7,25,91.97,16,Cloudy,False,186.84,No,5,SUV,0
698298,19-11-2024,00:21:46,99687086,Porur,College Campus,27.7,81,94.67,14,Sunny,False,337.16,No,4,Sedan,0
74662,14-02-2024,04:13:36,34717861,College Campus,Adyar,25.9,27,85.13,14,Cloudy,True,283.48,No,7,SUV,0
589771,07-04-2024,23:50:42,26378902,T Nagar,College Campus,5.2,47,86.05,18,Cloudy,False,41.02,Yes,7,SUV,6845
933219,07-12-2024,15:06:51,89489721,Porur,College Campus,6.9,26,93.88,14,Rainy,True,90.23,Yes,5,Sedan,5692
509917,01-06-2024,08:30:16,54001685,Tambaram,College Campus,27.0,54,85.55,18,Rainy,True,230.98,No,5,SUV,0
641887,18-05-2024,16:07:01,39023047,T Nagar,College Campus,26.9,49,86.5,18,Sunny,False,232.69,No,7,Sedan,0
311364,11-06-2024,07:37:25,26056826,Tambaram,College Campus,15.2,55,86.84,12,Sunny,True,198.0,Yes,4,Minivan,8179
842050,22-10-2024,13:12:17,62851516,Porur,College Campus,18.5,71,89.61,15,Sunny,True,198.93,Yes,4,Hatchback,8158
79576,21-03-2024,05:30:35,93797501,College Campus,Tambaram,8.8,71,86.06,19,Sunny,False,71.75,No,6,Sedan,0
331890,19-12-2024,17:31:28,48333248,College Campus,T Nagar,29.2,22,92.98,17,Sunny,False,263.52,Yes,6,Hatchback,5765
825626,14-12-2024,00:53:44,41258565,Adyar,College Campus,23.6,18,91.84,19,Rainy,True,188.22,Yes,4,Sedan,7081
922453,08-01-2024,18:42:25,18727561,Anna Nagar,College Campus,18.5,59,92.2,19,Cloudy,False,175.06,No,5,SUV,0
591452,26-07-2024,14:17:42,39389640,College Campus,Tambaram,23.9,37,88.57,16,Sunny,False,238.14,No,7,Hatchback,0
897112,05-07-2024,21:28:48,50961876,College Campus,Porur,13.5,48,89.84,15,Rainy,False,145.54,No,6,SUV,0
630399,10-03-2024,21:00:15,82728839,College Campus,Velachery,7.0,18,86.41,18,Sunny,True,65.53,Yes,4,Minivan,8640
11676,31-05-2024,12:20:38,40746601,Velachery,College Campus,8.7,56,85.89,18,Cloudy,True,74.72,Yes,7,Minivan,5796
851619,13-10-2024,18:10:38,89489721,Adyar,College Campus,23.9,33,89.87,13,Rainy,False,272.62,No,7,Sedan,0
282658,17-01-2024,23:16:43,7366427,Tambaram,College Campus,22.2,21,89.29,18,Cloudy,False,214.74,No,7,Sedan,0
429370,01-12-2024,10:13:31,37610425,Adyar,College Campus,24.8,25,94.82,12,Rainy,False,352.73,Yes,4,Hatchback,8647
16339,12-05-2024,12:55:04,22486589,College Campus,Tambaram,13.7,65,86.09,20,Rainy,True,114.99,Yes,7,Minivan,8590
469682,12-01-2024,02:37:12,26458633,Anna Nagar,College Campus,19.7,73,91.78,17,Cloudy,True,191.44,No,5,Sedan,0
456119,11-12-2024,03:38:03,63146576,College Campus,Velachery,5.3,67,93.63,18,Sunny,True,53.76,No,4,SUV,0
130500,29-03-2024,06:47:55,76283939,Tambaram,College Campus,8.1,64,86.42,16,Rainy,False,85.31,Yes,4,Minivan,8307
819041,30-06-2024,01:10:03,66946837,College Campus,Anna Nagar,16.5,63,89.66,20,Cloudy,False,144.24,No,7,Sedan,0
184223,13-10-2024,10:07:49,87488315,Tambaram,College Campus,26.9,75,89.87,18,Cloudy,True,221.6,Yes,5,SUV,8477
560185,12-12-2024,06:53:52,45657786,Porur,College Campus,25.3,18,92.91,20,Rainy,False,193.93,Yes,6,Sedan,7634
7353,05-01-2024,07:40:46,89334201,College Campus,Mylapore,7.5,73,91.15,18,Sunny,False,62.67,No,4,Minivan,0
989891,17-06-2024,16:55:53,7120444,College Campus,Porur,6.1,60,88.36,14,Cloudy,True,75.07,Yes,7,Hatchback,6984
784987,07-03-2024,03:27:44,16216934,Velachery,College Campus,12.4,40,86.05,15,Sunny,False,128.04,Yes,5,Minivan,7383
400003,07-09-2024,09:31:00,98210127,Velachery,College Campus,18.3,25,90.83,13,Sunny,True,249.33,Yes,5,SUV,5058
832903,28-07-2024,02:10:23,27847057,Tambaram,College Campus,25.1,38,90.75,15,Rainy,False,273.34,Yes,6,Sedan,8507
177861,20-09-2024,22:06:16,61327131,Porur,College Campus,27.0,20,90.13,20,Rainy,True,219.02,No,6,Sedan,0
727963,26-06-2024,01:55:57,12722089,Anna Nagar,College Campus,16.4,71,88.54,13,Cloudy,False,217.81,No,4,Hatchback,0
873454,06-09-2024,16:23:40,97447828,College Campus,Mylapore,7.0,36,91.46,12,Rainy,True,88.03,No,7,Sedan,0
247463,03-07-2024,19:54:41,6652496,Porur,College Campus,9.3,47,89.25,14,Sunny,True,106.72,No,4,Minivan,0
837387,21-06-2024,00:46:04,50816208,Porur,College Campus,22.8,34,87.09,16,Rainy,False,223.39,Yes,5,Minivan,7395
803869,21-08-2024,08:08:44,20473050,College Campus,Mylapore,9.8,31,90.91,20,Rainy,False,80.18,No,5,Hatchback,0
922728,11-04-2024,07:58:09,64001803,College Campus,Velachery,28.3,66,85.01,17,Sunny,False,254.73,No,5,Minivan,0
400800,21-05-2024,11:13:43,88278617,College Campus,Velachery,10.5,49,86.65,15,Cloudy,False,100.08,Yes,4,Sedan,6283
663889,13-09-2024,22:43:27,17609183,College Campus,Velachery,25.6,61,92.5,19,Rainy,True,224.34,No,5,Minivan,0
516367,29-08-2024,17:36:16,70475927,Tambaram,College Campus,7.1,85,91.02,14,Rainy,False,76.16,Yes,7,Minivan,7544
132955,21-03-2024,23:08:09,56626489,Porur,College Campus,18.8,78,86.06,17,Rainy,True,157.03,No,4,Hatchback,0
227482,09-11-2024,20:52:29,80675562,Tambaram,College Campus,26.4,69,92.74,15,Rainy,True,293.8,Yes,5,SUV,5597
341243,30-03-2024,22:13:35,3340059,Tambaram,College Campus,19.8,80,86.68,12,Sunny,True,257.44,Yes,7,Sedan,6527
